Date,Abflugverspätung ZRH,anzahl_abfluege_total,piste_10_binär,piste_16,piste_28,piste_32,piste_34,regen,regen_imputiert,windgeschwindigkeit,maximale_windgeschwindigkeit,maximale_windgeschwindigkeit_imputiert,temperatur,oil_price,oil_price_imputiert,90_day_average_oil_price,oil_trend,oil_volatility_90,schnee_vorhanden,schnee_intensität,Feiertage,day_of_week,month,WEF
2025-05-27,15.0873015873016,388,False,31,304,52,1,0.0,False,7.1,31.0,False,14.1,64.32,False,68.86688888888888,-3.2526031746031663,4.261479050211456,False,0.0,False,Tuesday,5,False
2025-05-28,29.2,405,False,9,87,305,4,5.1,False,10.0,39.0,False,14.3,65.72,False,68.765,-3.5235714285714295,4.259325327701724,False,0.0,False,Wednesday,5,False
2025-05-29,14.9653333333333,380,False,35,255,89,1,4.2,False,8.1,26.0,False,15.8,64.6,False,68.66177777777777,-3.440349206349211,4.21865561891128,False,0.0,True,Thursday,5,False
2025-05-30,15.892030848329,396,False,34,306,54,2,0.0,False,3.3,22.0,False,18.4,64.32,False,68.54888888888888,-3.3660317460317373,4.189474087948685,False,0.0,False,Friday,5,False
2025-05-31,19.5388888888889,366,False,39,238,86,3,0.0,False,5.7,25.0,False,20.7,64.32,True,68.43288888888888,-3.4057460317460198,4.159995744501148,False,0.0,False,Saturday,5,False
2025-06-01,35.6143617021276,394,False,34,136,222,2,4.0,False,10.1,45.0,False,20.6,64.32,True,68.31688888888888,-3.4454603174603164,4.1270112276221615,False,0.0,False,Sunday,6,False
2025-06-02,35.2382133995037,411,False,30,214,164,3,6.1,False,7.8,35.0,False,17.5,66.55,False,68.2221111111111,-3.50639682539682,4.11967777032942,False,0.0,False,Monday,6,False
2025-06-03,15.664,391,False,26,221,141,3,4.0,False,5.3,38.0,False,18.0,67.48,False,68.15811111111111,-3.279539682539692,4.100153160868793,False,0.0,False,Tuesday,6,False
2025-06-04,27.9560439560439,377,False,23,198,154,2,11.8,False,6.5,72.0,False,16.5,66.69,False,68.1198888888889,-2.789888888888896,4.090139003283125,False,0.0,False,Wednesday,6,False
2025-06-05,17.5175,410,False,35,320,52,3,0.4,False,8.0,34.0,False,17.3,67.14,False,68.07111111111112,-2.6025396825396996,4.080606763774219,False,0.0,False,Thursday,6,False
2025-06-06,22.4809523809524,429,False,14,235,175,5,2.8,False,12.8,43.0,False,19.2,68.02,False,68.01166666666667,-2.18023809523811,4.054395104443074,False,0.0,False,Friday,6,False
2025-06-07,24.4371252204585,386,False,11,64,297,14,29.9,False,7.7,36.0,False,16.1,68.02,True,67.962,-1.6020000000000039,4.026199646753281,False,0.0,False,Saturday,6,False
2025-06-08,18.8923884514436,390,False,0,0,378,12,0.2,False,13.9,52.0,False,15.9,68.02,True,67.91233333333334,-1.023761904761912,3.9971813243004735,False,0.0,False,Sunday,6,False
2025-06-09,16.9294710327456,401,False,32,272,91,6,0.0,False,5.6,18.5,False,15.5,68.73,False,67.87833333333333,-0.46119047619048104,3.9829231685161575,False,0.0,True,Monday,6,False
2025-06-10,13.0238095238095,392,False,33,307,50,2,0.0,False,6.8,27.8,False,16.9,68.41,False,67.84744444444443,-0.1188730158730067,3.9651823317290034,False,0.0,False,Tuesday,6,False
2025-06-11,14.6445012787724,398,False,37,307,50,4,0.0,False,7.5,24.1,False,19.1,71.29,False,67.80355555555555,0.057873015873013856,3.9364297721186596,False,0.0,False,Wednesday,6,False
2025-06-12,17.9826302729528,411,False,40,316,53,2,0.0,False,7.4,23.0,False,21.3,70.84,False,67.80877777777778,0.7097936507936566,3.9407858190240956,False,0.0,False,Thursday,6,False
2025-06-13,21.7862407862408,415,False,52,307,50,6,0.0,False,8.1,27.0,False,23.7,76.0,False,67.79655555555556,1.2505873015873021,3.929518700297875,False,0.0,False,Friday,6,False
2025-06-14,22.0760869565217,379,False,64,258,52,5,0.0,False,7.5,28.0,False,24.9,76.0,True,67.84166666666667,2.345476190476191,4.000287419450371,False,0.0,False,Saturday,6,False
2025-06-15,37.769436997319,383,False,35,192,155,1,7.6,False,8.0,28.0,False,21.1,76.0,True,67.88677777777777,3.440365079365094,4.069320078972561,False,0.0,False,Sunday,6,False
2025-06-16,20.7664233576642,417,True,48,306,51,2,0.0,False,12.1,35.0,False,18.7,75.05,False,67.932,4.5351428571428585,4.136812321073548,False,0.0,False,Monday,6,False
2025-06-17,19.5573333333333,391,True,36,222,51,4,0.0,False,14.0,48.0,False,19.4,78.7,False,67.96666666666667,5.403333333333336,4.183501570845773,False,0.0,False,Tuesday,6,False
2025-06-18,18.1615384615385,408,False,34,318,53,3,0.0,False,5.4,18.5,False,20.4,78.38,False,68.04177777777777,6.798222222222236,4.314281634002207,False,0.0,False,Wednesday,6,False
2025-06-19,17.4923076923077,398,False,53,246,93,6,0.0,False,10.1,35.2,False,22.1,80.37,False,68.10588888888888,7.746968253968262,4.424395570843713,False,0.0,False,Thursday,6,False
2025-06-20,21.26735218509,403,False,55,286,59,3,0.0,False,14.3,35.2,False,22.6,78.73,False,68.19177777777777,9.022507936507935,4.585499759018707,False,0.0,False,Friday,6,False
2025-06-21,17.883008356546,365,False,46,225,89,5,0.0,False,8.5,27.0,False,21.5,78.73,True,68.25944444444445,9.344841269841268,4.695493024601404,False,0.0,False,Saturday,6,False
2025-06-22,19.5425,407,False,45,256,101,5,0.0,False,6.5,27.8,False,23.3,78.73,True,68.32711111111111,9.667174603174615,4.80200385243099,False,0.0,False,Sunday,6,False
2025-06-23,36.0725,408,False,0,65,335,8,7.1,False,12.6,57.0,False,24.0,74.34,False,68.3801111111111,10.004174603174619,4.890383017202419,False,0.0,False,Monday,6,False
2025-06-24,19.2860962566845,384,False,1,112,267,4,0.0,False,8.9,33.3,False,21.9,69.13,False,68.38633333333334,9.8965238095238,4.897681508358201,False,0.0,False,Tuesday,6,False
2025-06-25,17.266318537859,397,False,42,302,51,2,0.0,False,4.9,22.2,False,23.7,68.4,False,68.32555555555555,8.590158730158734,4.853446849107769,False,0.0,False,Wednesday,6,False
2025-06-26,32.3962765957447,391,False,13,152,221,5,4.4,False,10.4,55.0,False,21.4,68.57,False,68.25533333333334,7.234666666666669,4.805371573048927,False,0.0,False,Thursday,6,False
2025-06-27,24.9,419,False,34,288,92,5,0.0,False,9.2,27.0,False,22.0,69.37,False,68.18733333333333,5.616952380952384,4.75634403080101,False,0.0,False,Friday,6,False
2025-06-28,20.5388888888889,378,False,46,238,91,3,0.0,False,4.7,22.0,False,23.6,69.37,True,68.12822222222222,4.33892063492064,4.707428405962645,False,0.0,False,Saturday,6,False
2025-06-29,22.3413333333333,406,False,60,233,110,3,0.0,False,8.0,27.8,False,25.7,69.37,True,68.0691111111111,3.060888888888911,4.6572405014825895,False,0.0,False,Sunday,6,False
2025-06-30,27.951690821256,423,False,54,307,58,4,0.0,False,9.3,40.0,False,25.4,68.15,False,67.98177777777778,1.8110793650793653,4.55612208894789,False,0.0,False,Monday,6,False
2025-07-01,19.1928020565553,394,False,50,284,57,3,0.0,False,8.4,38.0,False,26.0,67.63,False,67.87477777777778,1.0337936507936547,4.4348933655225835,False,0.0,False,Tuesday,7,False
2025-07-02,28.7416879795396,397,False,65,269,59,4,0.0,False,6.6,31.0,False,26.4,70.8,False,67.76766666666667,0.9266190476190417,4.320364645972374,False,0.0,False,Wednesday,7,False
2025-07-03,33.0583554376658,386,False,11,121,246,8,0.0,False,9.7,47.0,False,23.7,70.42,False,67.74833333333333,1.288809523809519,4.302625602892074,False,0.0,False,Thursday,7,False
2025-07-04,29.9053398058252,423,False,48,311,61,3,29.8,False,7.0,29.0,False,22.3,71.03,False,67.77122222222222,1.5302063492063525,4.3113864992109825,False,0.0,False,Friday,7,False
2025-07-05,22.278947368421,388,False,54,215,114,5,0.0,False,7.0,34.0,False,21.9,71.03,True,67.80088888888889,1.7376825396825382,4.324649143253749,False,0.0,False,Saturday,7,False
2025-07-06,27.2475247524752,412,False,12,111,281,8,0.4,False,9.5,53.0,False,19.6,71.03,True,67.83055555555555,1.945158730158738,4.33766606355446,False,0.0,False,Sunday,7,False
2025-07-07,37.470297029703,424,False,13,127,276,8,5.6,False,11.9,57.0,False,15.4,71.95,False,67.88499999999999,2.1278571428571524,4.346823262098514,False,0.0,False,Monday,7,False
2025-07-08,22.2668393782383,392,False,3,35,343,11,7.3,False,11.8,48.0,False,13.3,72.5,False,67.96377777777778,2.5919365079365093,4.3556223713962945,False,0.0,False,Tuesday,7,False
2025-07-09,19.3888888888889,405,False,45,307,51,2,0.0,False,6.3,20.4,False,15.9,71.98,False,68.02155555555557,3.229873015873011,4.3811329177459255,False,0.0,False,Wednesday,7,False
2025-07-10,20.9156327543424,415,False,53,297,58,7,0.0,False,6.8,28.0,False,17.1,70.38,False,68.095,3.325000000000003,4.391575246546278,False,0.0,False,Thursday,7,False
2025-07-11,21.0544554455446,412,False,46,299,65,2,0.0,False,5.6,22.0,False,18.6,72.06,False,68.13444444444445,3.2798412698412562,4.3960260683393,False,0.0,False,Friday,7,False
2025-07-12,17.7894736842105,386,False,48,248,85,5,0.0,False,8.6,31.0,False,19.9,72.06,True,68.19255555555556,3.368873015873021,4.4131233203605,False,0.0,False,Saturday,7,False
2025-07-13,22.3557213930348,414,False,35,148,224,7,0.0,False,9.7,41.0,False,21.0,72.06,True,68.25066666666667,3.457904761904757,4.429383704310401,False,0.0,False,Sunday,7,False
2025-07-14,34.3915211970075,407,False,38,225,140,4,5.1,False,11.1,44.0,False,21.3,70.96,False,68.3048888888889,3.5508253968253882,4.4459680621882605,False,0.0,False,Monday,7,False
2025-07-15,23.439588688946,395,False,15,124,250,6,9.0,False,11.0,38.0,False,20.7,70.27,False,68.35355555555556,3.3607301587301492,4.450844462511993,False,0.0,False,Tuesday,7,False
2025-07-16,20.0607594936709,410,False,36,175,195,4,0.0,False,11.1,40.0,False,19.3,69.67,False,68.37944444444445,3.016269841269832,4.455186186632782,False,0.0,False,Wednesday,7,False
2025-07-17,21.5424164524422,396,False,55,281,57,3,12.7,False,7.0,43.0,False,18.2,71.32,False,68.38322222222222,2.682492063492063,4.45614531559154,False,0.0,False,Thursday,7,False
2025-07-18,18.3609756097561,422,False,51,307,60,4,0.0,False,4.6,19.0,False,19.4,71.06,False,68.40533333333333,2.7946666666666715,4.4658225710349875,False,0.0,False,Friday,7,False
2025-07-19,27.5531914893617,381,False,40,201,134,6,4.8,False,7.3,64.0,False,19.1,71.06,True,68.42455555555556,2.632587301587307,4.473563836111628,False,0.0,False,Saturday,7,False
2025-07-20,25.2810945273632,407,False,53,255,90,9,15.0,False,6.1,25.0,False,20.3,71.06,True,68.44377777777777,2.470507936507957,4.481208348724666,False,0.0,False,Sunday,7,False
2025-07-21,32.0661577608142,403,False,60,260,77,6,10.1,False,9.4,38.0,False,18.5,71.92,False,68.463,2.3084285714285784,4.488756603192815,False,0.0,False,Monday,7,False
2025-07-22,17.0207792207792,393,False,17,157,215,4,2.2,False,12.3,40.0,False,19.2,69.69,False,68.49622222222222,2.4123492063492193,4.503293071675296,False,0.0,False,Tuesday,7,False
2025-07-23,16.9493670886076,404,False,47,301,53,3,0.0,False,5.7,31.0,False,19.3,69.17,False,68.5121111111111,2.3136031746031875,4.504972656877226,False,0.0,False,Wednesday,7,False
2025-07-24,23.9728395061728,416,False,47,302,63,4,13.1,False,7.2,22.2,False,17.8,70.42,False,68.53066666666666,2.223619047619053,4.5041962457507525,False,0.0,False,Thursday,7,False
2025-07-25,29.3473945409429,407,False,52,289,62,4,4.2,False,6.6,27.0,False,17.0,69.23,False,68.56877777777777,2.0569365079365127,4.505524655573751,False,0.0,False,Friday,7,False
2025-07-26,33.2860962566845,381,False,61,223,92,5,27.9,False,6.0,24.0,False,17.0,69.23,True,68.59366666666666,1.77061904761905,4.50289156786176,False,0.0,False,Saturday,7,False
2025-07-27,38.7404580152672,396,False,46,243,103,4,12.8,False,8.0,49.0,False,17.4,69.23,True,68.61855555555556,1.4843015873015872,4.500117741559721,False,0.0,False,Sunday,7,False
2025-07-28,33.4901960784314,416,False,17,222,167,10,11.5,False,8.9,31.0,False,14.9,70.87,False,68.653,1.1884285714285596,4.492713814137369,False,0.0,False,Monday,7,False
2025-07-29,16.4278350515464,397,False,45,295,54,3,1.0,False,7.9,28.0,False,16.4,73.21,False,68.72888888888889,0.9625396825396848,4.471552389723599,False,0.0,False,Tuesday,7,False
2025-07-30,21.7078085642317,402,False,31,217,150,4,0.7,False,7.9,38.0,False,15.7,73.98,False,68.83822222222223,1.356063492063484,4.459332236447131,False,0.0,False,Wednesday,7,False
2025-07-31,20.4735516372796,411,False,50,301,58,2,1.3,False,7.7,29.6,False,17.8,73.43,False,68.96722222222222,1.9142063492063528,4.43799302443167,False,0.0,False,Thursday,7,False
2025-08-01,40.0049751243781,409,False,21,209,156,23,1.1,False,9.6,52.0,False,18.6,70.55,False,69.099,2.2124285714285747,4.39171744706347,False,0.0,True,Friday,8,False
2025-08-02,25.212987012987,393,False,44,252,92,5,18.4,False,9.5,35.0,False,15.2,70.55,True,69.19877777777778,2.301222222222222,4.320167971084829,False,0.0,False,Saturday,8,False
2025-08-03,18.6758793969849,403,False,46,249,104,4,0.0,False,5.0,22.0,False,16.2,70.55,True,69.29855555555555,2.3900158730158694,4.245042465111145,False,0.0,False,Sunday,8,False
2025-08-04,21.1609756097561,415,False,43,315,54,3,0.1,False,6.0,20.0,False,17.5,69.56,False,69.39833333333333,2.478809523809531,4.166147480763346,False,0.0,False,Monday,8,False
2025-08-05,14.8363171355499,399,False,17,135,239,8,0.0,False,9.6,45.0,False,19.7,69.14,False,69.47822222222223,2.211777777777783,4.098243136272551,False,0.0,False,Tuesday,8,False
2025-08-06,19.7376623376623,399,False,43,295,57,4,0.0,False,11.2,36.0,False,17.4,67.97,False,69.57633333333334,1.5322380952380854,3.9802883555426556,False,0.0,False,Wednesday,8,False
2025-08-07,14.5355329949238,400,False,37,297,63,3,0.0,False,6.3,26.0,False,19.3,66.99,False,69.64022222222222,0.6097777777777793,3.90634343743558,False,0.0,False,Thursday,8,False
2025-08-08,19.0537897310513,418,False,44,311,58,5,0.0,False,5.8,29.0,False,22.1,67.17,False,69.67055555555555,-0.3405555555555537,3.8745659738418365,False,0.0,False,Friday,8,False
2025-08-09,17.3856041131105,395,False,53,246,92,4,0.0,False,4.6,24.0,False,23.3,67.17,True,69.70288888888888,-0.8557460317460226,3.840903230748599,False,0.0,False,Saturday,8,False
2025-08-10,18.2,413,False,48,230,131,4,0.0,False,6.8,36.0,False,23.7,67.17,True,69.73522222222222,-1.3709365079365057,3.8066651268892358,False,0.0,False,Sunday,8,False
2025-08-11,20.5663265306122,399,False,55,287,53,4,0.0,False,10.7,32.0,False,22.4,67.36,False,69.75622222222222,-1.8747936507936487,3.7869734076861197,False,0.0,False,Monday,8,False
2025-08-12,16.3394255874674,398,False,51,286,58,3,0.0,False,6.1,21.0,False,24.3,66.8,False,69.76100000000001,-2.193857142857155,3.7836374657094294,False,0.0,False,Tuesday,8,False
2025-08-13,22.4754901960784,422,False,45,322,52,3,0.0,False,4.2,17.0,False,25.2,66.25,False,69.77088888888889,-2.5380317460317485,3.774611712882688,False,0.0,False,Wednesday,8,False
2025-08-14,15.6701570680628,388,False,56,268,61,3,0.0,False,6.4,30.0,False,24.7,68.12,False,69.79188888888888,-2.8047460317460207,3.7493429819788853,False,0.0,False,Thursday,8,False
2025-08-15,23.220623501199,424,False,50,267,104,3,0.0,False,4.6,24.0,False,23.0,67.3,False,69.82433333333333,-2.675761904761899,3.7216931781609146,False,0.0,False,Friday,8,False
2025-08-16,24.5974025974026,391,False,50,167,168,6,0.0,False,7.5,32.0,False,22.7,67.3,True,69.84766666666667,-2.6805238095238195,3.6988880959117094,False,0.0,False,Saturday,8,False
2025-08-17,18.0610687022901,400,False,43,248,105,4,0.0,False,9.4,23.0,False,20.9,67.3,True,69.87100000000001,-2.685285714285726,3.6757917590894214,False,0.0,False,Sunday,8,False
2025-08-18,17.5893719806763,427,False,42,329,53,3,0.0,False,10.2,29.6,False,19.9,68.18,False,69.88266666666667,-2.678380952380948,3.665822653968274,False,0.0,False,Monday,8,False
2025-08-19,18.4133333333333,387,False,34,218,132,3,0.0,False,5.8,29.0,False,20.8,66.62,False,69.89655555555557,-2.575126984126996,3.656867069849784,False,0.0,False,Tuesday,8,False
2025-08-20,22.7583547557841,397,False,47,289,58,3,6.4,False,7.9,28.0,False,19.9,67.61,False,69.905,-2.6092857142857184,3.64830859686889,False,0.0,False,Wednesday,8,False
2025-08-21,23.96875,389,False,41,284,61,3,37.6,False,8.6,25.0,False,16.6,68.41,False,69.93544444444444,-2.4454444444444476,3.6171194576687835,False,0.0,False,Thursday,8,False
2025-08-22,22.8119047619048,425,False,41,319,63,2,0.1,False,8.1,24.1,False,18.5,68.29,False,69.96877777777777,-2.437349206349211,3.5886581097569055,False,0.0,False,Friday,8,False
2025-08-23,18.7270341207349,388,False,38,228,118,4,0.0,False,7.8,22.2,False,16.2,68.29,True,70.00077777777777,-2.3279206349206305,3.5602790661300694,False,0.0,False,Saturday,8,False
2025-08-24,18.8203883495146,419,False,42,273,100,4,0.0,False,6.3,24.0,False,16.0,68.29,True,70.03277777777778,-2.2184920634920644,3.5313787700398316,False,0.0,False,Sunday,8,False
2025-08-25,19.3112745098039,419,False,48,311,58,2,0.0,False,4.2,20.0,False,16.4,68.29,True,70.06477777777778,-2.109063492063484,3.5019443163785615,False,0.0,False,Monday,8,False
2025-08-26,16.8041237113402,393,False,35,227,125,6,0.0,False,6.6,33.0,False,19.9,66.89,False,70.10888888888888,-2.1374603174603095,3.453436472656118,False,0.0,False,Tuesday,8,False
2025-08-27,26.6919060052219,399,False,45,270,82,2,2.4,False,7.5,39.0,False,20.9,67.75,False,70.12188888888889,-2.1118888888888847,3.438901018093507,False,0.0,False,Wednesday,8,False
2025-08-28,23.0338541666667,393,False,50,287,53,3,6.0,False,7.0,36.0,False,17.7,68.61,False,70.15688888888889,-2.1268888888888853,3.3978544600005565,False,0.0,False,Thursday,8,False
2025-08-29,26.3390243902439,411,False,50,299,59,3,10.3,False,7.5,28.0,False,17.4,67.83,False,70.20455555555556,-2.145984126984132,3.344727583712652,False,0.0,False,Friday,8,False
2025-08-30,21.8257372654155,380,False,42,221,113,4,0.3,False,11.5,36.0,False,16.3,67.83,True,70.24355555555556,-2.250698412698412,3.2954423109771778,False,0.0,False,Saturday,8,False
2025-08-31,19.3711340206185,395,False,42,247,104,2,0.0,False,5.0,22.0,False,16.8,67.83,True,70.28255555555556,-2.3554126984127066,3.2449347082697435,False,0.0,False,Sunday,8,False
2025-09-01,20.9530864197531,408,False,48,292,63,5,8.3,False,7.4,64.0,False,16.6,67.09,False,70.29677777777778,-2.4353492063492013,3.2311673292515786,False,0.0,False,Monday,9,False
2025-09-02,13.7614213197969,404,False,39,310,48,7,0.1,False,7.5,31.0,False,15.7,68.09,False,70.29244444444444,-2.60244444444443,3.23524630850017,False,0.0,False,Tuesday,9,False
2025-09-03,17.1666666666667,403,False,41,306,55,1,0.0,False,7.5,24.1,False,18.1,67.76,False,70.30799999999999,-2.446571428571417,3.2210652156709423,False,0.0,False,Wednesday,9,False
2025-09-04,30.5921052631579,400,False,35,195,164,6,30.1,False,8.9,73.0,False,17.2,66.41,False,70.31488888888889,-2.45203174603175,3.2148707295550953,False,0.0,False,Thursday,9,False
2025-09-05,30.8129330254041,444,False,51,330,62,1,3.4,False,7.1,33.0,False,14.8,64.92,False,70.297,-2.748428571428562,3.23221649695002,False,0.0,False,Friday,9,False
2025-09-06,18.4401114206128,363,False,51,228,71,13,0.1,False,9.5,33.0,False,14.8,64.92,True,70.26255555555555,-3.129698412698417,3.273014471835369,False,0.0,False,Saturday,9,False
2025-09-07,20.5688775510204,400,False,42,269,87,2,0.0,False,4.5,18.0,False,15.7,64.92,True,70.2281111111111,-3.510968253968244,3.3129480047093165,False,0.0,False,Sunday,9,False
2025-09-08,22.1827160493827,410,False,17,260,132,1,0.0,False,6.5,28.0,False,17.2,65.44,False,70.18577777777779,-3.8843492063492135,3.3563640632912795,False,0.0,False,Monday,9,False
2025-09-09,21.4106666666667,385,False,29,276,77,3,7.0,False,8.3,36.0,False,16.6,67.97,False,70.15277777777777,-4.087063492063493,3.3884668992924145,False,0.0,False,Tuesday,9,False
2025-09-10,26.0543209876543,413,False,44,312,54,3,2.9,False,6.4,21.0,False,15.6,67.62,False,70.11588888888889,-4.0673174603174544,3.3940145247578166,False,0.0,False,Wednesday,9,False
2025-09-11,22.9438775510204,400,False,3,117,277,3,1.1,False,9.4,38.9,False,15.8,67.25,False,70.08011111111111,-4.051539682539669,3.403254719258416,False,0.0,False,Thursday,9,False
2025-09-12,19.6802884615385,426,False,36,330,55,5,1.6,False,7.2,24.1,False,13.9,67.87,False,69.9828888888889,-3.8343174603174646,3.3569054250111545,False,0.0,False,Friday,9,False
2025-09-13,19.6639344262295,374,False,38,270,60,6,0.0,False,5.9,37.0,False,13.8,67.87,True,69.89255555555556,-3.322555555555553,3.3021081319160874,False,0.0,False,Saturday,9,False
2025-09-14,19.5790816326531,398,False,38,256,99,5,8.2,False,11.4,56.0,False,17.0,67.87,True,69.80222222222223,-2.8107936507936415,3.2438431839035884,False,0.0,False,Sunday,9,False
2025-09-15,25.9730392156863,414,False,7,108,295,4,0.0,False,20.5,62.0,False,20.7,67.88,False,69.72244444444445,-2.309587301587314,3.2013439281537814,False,0.0,False,Monday,9,False
2025-09-16,17.9589743589743,398,False,4,53,334,7,0.0,False,13.5,47.0,False,15.8,69.69,False,69.60222222222222,-1.8407936507936427,3.060481998383913,False,0.0,False,Tuesday,9,False
2025-09-17,17.6103896103896,392,False,33,306,53,0,0.0,False,5.3,22.2,False,15.2,69.19,False,69.50566666666667,-1.4985238095238174,2.914015357822952,False,0.0,False,Wednesday,9,False
2025-09-18,16.5975,408,False,43,309,55,1,0.0,False,4.9,20.0,False,16.3,67.83,False,69.38144444444444,-1.1500158730158745,2.6740940127497055,False,0.0,False,Thursday,9,False
2025-09-19,17.6558139534884,435,False,40,335,57,3,0.0,False,3.8,13.0,False,16.4,67.05,False,69.26033333333332,-0.9460476190476044,2.486165519182938,False,0.0,False,Friday,9,False
2025-09-20,20.3565459610028,365,False,41,212,109,3,0.0,False,4.6,22.0,False,19.2,67.05,True,69.13055555555556,-0.9334126984127096,2.2828276183477616,False,0.0,False,Saturday,9,False
2025-09-21,26.6331658291457,404,False,15,93,291,5,15.1,False,7.6,30.0,False,18.6,67.05,True,69.00077777777777,-0.9207777777777721,2.0512244782531694,False,0.0,False,Sunday,9,False
2025-09-22,30.1786600496278,407,False,41,242,121,3,10.6,False,12.8,33.3,False,13.6,66.87,False,68.91977777777778,-0.9569206349206496,1.9807421023231038,False,0.0,False,Monday,9,False
2025-09-23,21.359173126615,393,False,42,299,50,2,7.7,False,12.2,33.0,False,11.1,67.96,False,68.89466666666667,-1.0760952380952347,1.9923388096893833,False,0.0,False,Tuesday,9,False
2025-09-24,21.8226221079691,397,False,32,307,55,3,2.5,False,7.5,21.0,False,11.7,69.64,False,68.88977777777778,-1.318349206349211,1.9941053457247295,False,0.0,False,Wednesday,9,False
2025-09-25,21.5301507537688,403,False,34,308,56,5,0.1,False,6.2,22.0,False,12.0,70.48,False,68.90166666666667,-1.265952380952399,1.9953666836592785,False,0.0,False,Thursday,9,False
2025-09-26,21.3373786407767,418,False,42,314,59,3,2.8,False,5.7,24.1,False,11.4,71.15,False,68.914,-0.8997142857142961,2.0017143214578184,False,0.0,False,Friday,9,False
2025-09-27,24.5090909090909,395,False,36,256,98,5,10.9,False,4.5,16.0,False,10.8,71.15,True,68.93377777777778,-0.33377777777778306,2.0150197689287745,False,0.0,False,Saturday,9,False
2025-09-28,22.0,414,False,43,259,110,2,0.0,False,6.9,25.9,False,12.0,71.15,True,68.95355555555557,0.2321587301587158,2.028042899572664,False,0.0,False,Sunday,9,False
2025-09-29,21.4536817102138,429,False,39,332,56,2,0.0,False,6.3,19.0,False,12.6,69.0,False,68.98688888888888,0.7845396825396875,2.0393101083118514,False,0.0,False,Monday,9,False
2025-09-30,16.9053708439898,400,False,43,296,56,5,0.3,False,4.6,45.0,False,11.1,68.52,False,69.0021111111111,1.0736031746031784,2.0341745941930944,False,0.0,False,Tuesday,9,False
2025-10-01,17.2594458438287,404,False,47,303,46,8,0.1,False,10.8,33.3,False,10.3,66.67,False,68.97677777777777,1.1789365079365268,2.0257121526400375,False,0.0,False,Wednesday,10,False
2025-10-02,18.693094629156,403,False,45,295,58,5,0.0,False,10.7,36.0,False,7.7,65.44,False,68.93511111111111,0.7963174603174679,2.0342418428412783,False,0.0,False,Thursday,10,False
2025-10-03,22.772397094431,427,False,33,259,131,4,0.0,False,4.6,17.0,False,6.7,66.13,False,68.87299999999999,0.13842857142859089,2.0547956786281993,False,0.0,False,Friday,10,False
2025-10-04,28.7299465240642,381,False,0,0,364,17,2.1,False,16.3,82.0,False,12.8,66.13,True,68.81855555555556,-0.5242698412698417,2.061904629010846,False,0.0,False,Saturday,10,False
2025-10-05,31.5929411764706,437,False,4,86,339,8,4.8,False,15.1,51.0,False,9.5,66.13,True,68.76411111111112,-1.18696825396826,2.0675398692942757,False,0.0,False,Sunday,10,False
2025-10-06,22.0761670761671,413,False,36,318,55,4,0.4,False,9.2,28.0,False,10.1,67.09,False,68.69944444444444,-1.8394444444444389,2.057768159987899,False,0.0,False,Monday,10,False
2025-10-07,15.3010204081633,404,False,37,316,48,3,0.0,False,6.6,25.0,False,12.4,67.1,False,68.63933333333333,-2.052190476190475,2.024244511591162,False,0.0,False,Tuesday,10,False
2025-10-08,13.7462311557789,407,False,34,312,57,4,0.0,False,5.5,15.0,False,10.0,67.42,False,68.5851111111111,-2.200825396825394,1.9989554825542757,False,0.0,False,Wednesday,10,False
2025-10-09,18.6265356265356,414,False,36,319,56,3,0.0,False,5.7,20.0,False,12.4,67.23,False,68.55222222222223,-2.06079365079367,1.9934351683206244,False,0.0,False,Thursday,10,False
2025-10-10,21.544794188862,426,True,45,283,60,3,0.0,False,11.9,30.0,False,12.5,64.41,False,68.49855555555557,-1.7514126984127216,1.9627179968328352,False,0.0,False,Friday,10,False
2025-10-11,21.8188976377953,392,False,43,245,99,5,0.0,False,10.0,41.0,False,11.5,64.41,True,68.41355555555556,-1.912126984126985,1.9723751216451644,False,0.0,False,Saturday,10,False
2025-10-12,20.680387409201,421,False,42,267,109,3,0.0,False,7.4,26.0,False,10.2,64.41,True,68.32855555555555,-2.072841269841277,1.9782954648705773,False,0.0,False,Sunday,10,False
2025-10-13,19.6105527638191,404,True,44,277,59,2,0.0,False,10.5,31.5,False,10.2,64.15,False,68.25577777777777,-2.2457777777777608,2.0007554628147193,False,0.0,False,Monday,10,False
2025-10-14,14.1078947368421,386,False,37,293,53,3,0.0,False,9.6,26.0,False,11.0,63.0,False,68.18777777777778,-2.597777777777779,2.0352322440329744,False,0.0,False,Tuesday,10,False
2025-10-15,23.1932989690722,394,True,35,230,53,5,0.0,False,9.3,34.0,False,9.1,62.33,False,68.11366666666667,-3.1093809523809597,2.1010294159654244,False,0.0,False,Wednesday,10,False
2025-10-16,17.526582278481,403,False,37,303,62,1,0.0,False,9.4,32.0,False,9.5,61.08,False,68.01377777777779,-3.736634920634927,2.1597625638239393,False,0.0,False,Thursday,10,False
2025-10-17,16.1193317422434,427,False,38,328,59,2,0.0,False,9.1,24.1,False,9.8,61.23,False,67.9028888888889,-4.504317460317466,2.255675112299018,False,0.0,False,Friday,10,False
2025-10-18,20.2913385826772,386,True,35,196,115,6,0.0,False,9.7,39.0,False,7.8,61.23,True,67.79366666666667,-4.849380952380962,2.3375890056981925,False,0.0,False,Saturday,10,False
